0,-0.003410,0.130320,0.021754
1,-0.081719,0.152501,0.029656
2,-0.030543,0.124779,0.001098
3,-0.024902,0.112111,0.037560
4,-0.018406,0.178431,-0.024220
5,0.019068,0.121449,0.031968
6,0.006041,0.124944,0.032653
7,-0.013469,0.162994,-0.012000
8,-0.034393,0.172367,-0.000982
9,-0.084314,0.109573,0.003710
10,-0.042234,0.172116,-0.004180
11,-0.063308,0.156606,-0.013839
12,-0.076904,0.167080,-0.026931
13,-0.072254,0.115396,0.051670
14,0.012981,0.113664,0.038303
15,-0.037857,0.170101,0.001424
16,0.004869,0.037962,0.045868
17,-0.057181,0.040919,0.046301
18,-0.045209,0.038839,0.044504
19,-0.033761,0.126179,0.001713
20,-0.050242,0.157737,0.009394
21,-0.021217,0.158879,-0.004692
22,-0.056473,0.157784,0.008179
23,-0.052802,0.041320,0.046170
24,-0.049960,0.043102,0.044463
25,-0.029749,0.036540,0.052493
26,-0.003544,0.042660,0.047542
27,0.004930,0.041983,0.045723
28,-0.039088,0.168720,-0.011925
29,-0.056901,0.045437,0.043237
30,-0.041245,0.043099,0.042130
31,-0.026472,0.045035,0.051219
32,-0.021867,0.044023,0.053244
33,-0.036996,0.168993,0.001326
34,-0.067217,0.161713,-0.013734
35,0.049760,0.070235,0.023732
36,-0.049187,0.046411,0.041170
37,-0.044590,0.043798,0.042685
38,-0.043686,0.047155,0.040286
39,-0.022492,0.046514,0.051885
40,-0.006517,0.045036,0.047503
41,0.000377,0.044936,0.046520
42,0.034024,0.113539,0.024595
43,-0.026468,0.181043,-0.008081
44,-0.017533,0.047964,0.048830
45,-0.007001,0.046417,0.047486
46,0.005986,0.046689,0.049074
47,0.009101,0.048474,0.049353
48,-0.035454,0.112448,0.035055
49,-0.075983,0.138208,0.049217
50,0.034838,0.043153,0.028954
51,-0.052656,0.048494,0.038731
52,-0.047379,0.048457,0.039127
53,-0.038934,0.046364,0.040365
54,-0.026469,0.047816,0.049323
55,-0.022366,0.048074,0.050127
56,-0.013373,0.047892,0.047884
57,-0.012193,0.049470,0.049484
58,-0.000634,0.047193,0.049137
59,0.002066,0.050105,0.052290
60,-0.022749,0.049884,0.046606
61,-0.018002,0.049918,0.046948
62,-0.007804,0.050169,0.050989
63,-0.002684,0.051247,0.053187
64,-0.063876,0.161401,-0.020064
65,0.032434,0.045334,0.030317
66,-0.088065,0.124968,0.000574
67,-0.041504,0.167485,0.003277
68,-0.064457,0.153429,-0.005118
69,-0.034303,0.050520,0.038286
70,-0.022949,0.051021,0.043926
71,-0.014355,0.054428,0.050710
72,0.001377,0.052303,0.053149
73,0.003629,0.053199,0.053423
74,0.008072,0.051574,0.051774
75,-0.072666,0.130056,0.051668
76,0.037993,0.049793,0.031902
77,0.038497,0.048062,0.031737
78,0.021504,0.125640,0.021253
79,-0.076481,0.148274,-0.008938
80,-0.087240,0.119672,-0.000178
81,-0.043720,0.168227,0.002343
82,-0.040652,0.122665,0.026290
83,-0.046686,0.054571,0.037587
84,-0.044072,0.051058,0.038978
85,-0.038144,0.050600,0.039302
86,-0.019876,0.051608,0.046142
87,-0.016911,0.051844,0.048459
88,-0.016249,0.054292,0.050307
89,-0.010447,0.053686,0.051959
90,-0.004309,0.054467,0.053908
91,0.007815,0.055051,0.052750
92,0.037955,0.104887,-0.003203
93,-0.079004,0.128505,0.053149
94,-0.079779,0.134489,0.050990
95,-0.059130,0.150397,0.034490
96,-0.065692,0.149618,0.038161
97,-0.031952,0.125184,0.019401
98,-0.069373,0.160618,-0.009190
99,-0.045226,0.129355,0.020378
100,-0.041879,0.056164,0.039797
101,-0.030615,0.054413,0.036694
102,-0.024788,0.052606,0.040840
103,-0.021589,0.056837,0.045467
104,-0.000243,0.054536,0.054641
105,-0.080901,0.125587,0.052155
106,-0.029996,0.178111,-0.005236
107,0.035515,0.050450,0.031440
108,0.043316,0.052146,0.032492
109,-0.063939,0.152627,0.034481
110,-0.044489,0.061078,0.039545
111,-0.038980,0.057996,0.040151
112,-0.079088,0.170445,-0.041373
113,-0.004625,0.057760,0.053991
114,-0.001499,0.055925,0.054631
115,0.005198,0.057018,0.053424
116,0.000031,0.123157,0.034750
117,0.033568,0.115237,0.021798
118,0.038686,0.056451,0.031189
119,-0.034386,0.054096,0.038060
120,-0.008531,0.060159,0.055309
121,-0.000440,0.058343,0.054483
122,-0.091079,0.115060,0.040142
123,0.040775,0.054557,0.032015
124,0.045637,0.057403,0.031992
125,0.020359,0.124487,0.025906
126,-0.014170,0.127679,0.001308
127,-0.011988,0.057493,0.052752
128,0.003251,0.059829,0.055464
129,-0.012395,0.122647,0.033588
130,0.013814,0.123222,0.032503
131,-0.077004,0.155213,0.024535
132,-0.028001,0.061075,0.037471
133,-0.000855,0.060594,0.055825
134,-0.038050,0.115271,0.033179
135,-0.016231,0.123829,0.029577
136,-0.025374,0.158400,-0.001480
137,-0.067819,0.154544,0.030234
138,-0.004308,0.061419,0.055688
139,-0.003196,0.119125,0.038350
140,-0.006429,0.122011,0.035741
141,0.042313,0.059099,0.030848
142,0.048510,0.061781,0.030347
143,0.050412,0.060313,0.030245
144,-0.039186,0.063075,0.041383
145,-0.034449,0.060780,0.039544
146,-0.014746,0.065584,0.053731
147,0.002665,0.062700,0.056525
148,-0.013992,0.119626,0.036252
149,0.019659,0.112362,0.037545
150,-0.032597,0.174987,-0.002595
151,-0.002151,0.099437,0.049850
152,-0.056001,0.061831,0.027931
153,-0.054707,0.063462,0.031671
154,-0.051308,0.060522,0.031435
155,-0.041979,0.069630,0.041825
156,-0.030272,0.062475,0.037982
157,-0.011388,0.064742,0.054918
158,0.006954,0.064700,0.055599
159,0.043015,0.097691,0.001026
160,0.040636,0.061575,0.029841
161,0.046184,0.061910,0.030223
162,0.037553,0.106853,0.026303
163,-0.078641,0.163872,-0.028388
164,-0.061996,0.147615,-0.004326
165,-0.005750,0.065489,0.056173
166,0.000254,0.065741,0.056569
167,-0.020543,0.119795,0.033004
168,0.004316,0.127826,0.028647
169,-0.046550,0.067652,0.039636
170,-0.017421,0.069659,0.054090
171,-0.015242,0.070910,0.055005
172,-0.010283,0.068926,0.055290
173,-0.000113,0.069288,0.056580
174,-0.036309,0.118769,0.030674
175,-0.070326,0.063368,0.019809
176,0.043023,0.063796,0.028039
177,0.042831,0.085556,0.027874
178,0.016982,0.127150,0.022931
179,-0.042121,0.128251,0.001075
180,0.016329,0.122519,0.031375
181,-0.081264,0.153812,0.025898
182,-0.032258,0.088193,-0.025131
183,-0.013775,0.070888,0.054696
184,0.005293,0.068006,0.055670
185,0.007696,0.072376,0.056062
186,0.003483,0.120026,0.036912
